,company_profile#
2095,0.11697330805046365
2096,0.7247871706281667
2097,0.42711879804612446
2098,0.19896579391138547
2099,-0.695821769179544
2100,0.1918360125321749
2101,-0.503317671940858
2102,-0.40350073263190966
2103,-0.467668765044805
2104,-0.269817331771711
2105,-0.4177602953903308
2106,-1.1022193077945477
2107,1.5019333409621214
2108,1.7389985718208736
2109,0.37542788304684765
2110,2.578530329222921
2111,0.6552718021808634
2112,0.11697330805046365
2113,-0.8615891862461903
2114,-0.1539583843595389
2115,-1.1022193077945477
2116,-0.695821769179544
2117,-0.695821769179544
2118,0.2845231704619126
2119,-0.6673026436627016
2120,1.4662844340660683
2121,-0.6530430809042804
2122,-0.695821769179544
2123,0.37542788304684765
2124,0.37542788304684765
2125,2.578530329222921
2126,-0.06127122642980118
2127,0.14370998822250336
2128,0.2292673647730305
2129,1.9421973411283757
2130,1.5803609361334379
2131,-1.1022193077945477
2132,-0.3304204734950011
2133,1.0509746687270514
2134,0.09558396391283187
2135,0.7550887414898118
2136,0.11697330805046365
2137,-0.3625044897014487
2138,0.36829810166763705
2139,0.30769495994434704
2140,0.17579400442895105
2141,0.3326491947715841
2142,0.19005356718737224
2143,0.0011143606382915078
2144,-0.007797866085721734
2145,0.626752676664021
2146,-0.03096965556815616
2147,-0.695821769179544
2148,-0.11652703211868327
2149,-0.006015420740919085
2150,0.14370998822250336
2151,-0.863371631590993
2152,0.23104981011783313
2153,-0.695821769179544
2154,0.05815261167197625
2155,0.3326491947715841
2156,-1.1022193077945477
2157,0.29521784253072847
2158,0.3451263121852026
2159,-1.1022193077945477
2160,-1.1022193077945477
2161,0.13123287080888482
2162,2.218476369572786
2163,0.8192567739027071
2164,-0.02205742884414292
2165,-1.1022193077945477
2166,0.14370998822250336
2167,-1.1022193077945477
2168,-1.1022193077945477
2169,-1.1022193077945477
2170,0.2292673647730305
2171,-0.08622546125703826
2172,0.7247871706281667
2173,-0.1468286029803283
2174,0.2970002878755311
2175,-0.7386004574548075
2176,0.1597519963257272
2177,0.3807752190812556
2178,2.9777980864587144
2179,0.17579400442895105
2180,0.37542788304684765
2181,-0.10404991470506474
2182,0.13479776149849013
2183,1.0135433164861958
2184,-0.10761480539467004
2185,0.5091112839070463
2186,0.46455015028698005
2187,-1.1022193077945477
2188,0.05815261167197625
2189,0.11697330805046365
2190,0.43603102477013767
2191,-0.695821769179544
2192,-0.863371631590993
2193,-0.4872756638376341
2194,0.7247871706281667
2195,-0.695821769179544
2196,-1.1022193077945477
2197,-0.3215082467709878
2198,-1.1022193077945477
2199,0.17579400442895105
2200,0.13123287080888482
2201,-0.7902913724540843
2202,-1.1022193077945477
2203,-0.9346694453830988
2204,-0.695821769179544
2205,-1.1022193077945477
2206,-0.03275210091295881
2207,-1.1022193077945477
2208,0.8317338913163256
2209,-1.1022193077945477
2210,1.9421973411283757
2211,-0.1468286029803283
2212,-0.23773331556526336
2213,0.13123287080888482
2214,-1.1022193077945477
2215,-0.0398818822921694
2216,-0.467668765044805
2217,1.5571891466510035
2218,0.11697330805046365
2219,-1.1022193077945477
2220,-1.1022193077945477
2221,-1.1022193077945477
2222,1.0188906525206036
2223,0.46455015028698005
2224,-0.6548255262490831
2225,-0.05414144505059059
2226,0.11697330805046365
2227,1.7389985718208736
2228,0.09558396391283187
2229,1.3789446121707387
2230,0.6356649033880343
2231,-0.3821113884942779
2232,-0.27694711315092163
2233,-1.0077497045200074
2234,0.11697330805046365
2235,-0.6797797610763201
2236,-1.0077497045200074
2237,0.37542788304684765
2238,-0.12009192280828858
2239,0.2292673647730305
2240,0.14014509753289808
2241,-1.1022193077945477
2242,-0.12365681349789387
2243,0.17579400442895105
2244,-1.1022193077945477
2245,-0.13791637625631506
2246,-0.5264894614232923
2247,0.16509933236013516
2248,-0.47658099176881824
2249,0.35225609356441323
2250,1.7389985718208736
2251,1.204264968380079
2252,0.46455015028698005
2253,0.7550887414898118
2254,1.1204900371743547
2255,-0.11652703211868327
2256,0.015373923396712693
2257,-1.1022193077945477
2258,-0.6619553076282937
2259,-1.1022193077945477
2260,-0.4159778500455282
2261,1.0135433164861958
2262,0.37542788304684765
2263,0.36829810166763705
2264,0.3023476239099391
2265,0.11697330805046365
2266,-0.11830947746348593
2267,-0.007797866085721734
2268,-0.6263064007322406
2269,-1.0077497045200074
2270,2.8298551228400943
2271,0.46455015028698005
2272,0.37542788304684765
2273,1.2470436566553427
2274,1.5571891466510035
2275,-1.1022193077945477
2276,0.9012492597636289
2277,-1.1022193077945477
2278,-1.1022193077945477
2279,0.1294504254640822
2280,-0.6013521659050036
2281,-0.10404991470506474
2282,-0.4177602953903308
2283,-1.1022193077945477
2284,0.7247871706281667
2285,0.4413783608045456
2286,-0.4747985464240156
2287,0.46455015028698005
2288,1.1204900371743547
2289,1.1882229602768553
2290,0.26848116235868874
2291,-0.695821769179544
2292,1.0135433164861958
2293,1.0135433164861958
2294,0.1633168870153325
2295,0.04924038494796301
2296,-0.004232975396116437
2297,0.3059125145995444
2298,-0.863371631590993
2299,-0.14148126694592036
2300,-0.18247750987638126
2301,-1.1022193077945477
2302,0.6873558183873111
2303,3.2433824428343088
2304,0.46455015028698005
2305,-1.1022193077945477
2306,1.2933872356202114
2307,0.11697330805046365
2308,1.1204900371743547
2309,0.11697330805046365
2310,1.1204900371743547
2311,1.2880398995858036
2312,0.7087451625249429
2313,-0.49262299987204206
2314,-0.5496612509057268
2315,-1.1022193077945477
2316,-0.7902913724540843
2317,-1.0077497045200074
2318,0.11697330805046365
2319,-1.0077497045200074
2320,0.46455015028698005
2321,-0.18247750987638126
2322,-0.047011663671379995
2323,1.1204900371743547
2324,1.1258373732087625
2325,-0.3696342710806593
2326,0.7051802718353376
2327,-0.47658099176881824
2328,-0.42489007676954144
2329,-0.03096965556815616
2330,1.0723640128646832
2331,-1.1022193077945477
2332,-1.1022193077945477
2333,-0.7706844736612553
2334,1.0135433164861958
2335,-0.10761480539467004
2336,1.2933872356202114
2337,1.5375822478581744
2338,2.8298551228400943
2339,-1.1022193077945477
2340,-0.1503934936699336
2341,-1.0077497045200074
2342,1.1204900371743547
2343,-0.1503934936699336
2344,-0.7118637772827678
2345,1.396769065618765
2346,0.37542788304684765
2347,-1.1022193077945477
2348,-0.06840100780901177
2349,0.11697330805046365
2350,0.39146989115007147
2351,3.3182451473160204
2352,-0.5496612509057268
2353,0.6641840289048767
2354,1.3379483692402778
2355,1.6855252114767942
2356,0.9351157213148792
2357,0.37542788304684765
2358,-0.7760318096956631
2359,-1.1022193077945477
2360,-0.42489007676954144
2361,-0.3785464978046726
2362,-0.6583904169386884
2363,-1.0077497045200074
2364,-0.6940393238347413
2365,-0.47658099176881824
2366,2.8298551228400943
2367,-1.1022193077945477
2368,-0.695821769179544
2369,-0.695821769179544
2370,0.37542788304684765
2371,-0.5532261415953321
2372,-1.1022193077945477
2373,0.46455015028698005
2374,0.4841570490798092
2375,0.23104981011783313
2376,0.11697330805046365
2377,-0.695821769179544
2378,-0.6191766193530301
2379,0.2898705064963205
2380,-0.9150625465902698
2381,0.7247871706281667
2382,-0.01849253815453762
2383,0.19718334856658282
2384,1.1204900371743547
2385,-0.08622546125703826
2386,0.7550887414898118
2387,0.37542788304684765
2388,2.71221373008312
2389,-0.4052831779767123
2390,0.37542788304684765
2391,-1.0077497045200074
2392,3.3182451473160204
2393,0.11697330805046365
2394,-0.10404991470506474
2395,-0.6191766193530301
2396,-0.11652703211868327
2397,-0.695821769179544
2398,-1.1022193077945477
2399,-1.1022193077945477
2400,-0.3749816071150673
2401,-0.5068825626304633
2402,1.1204900371743547
2403,1.1507916080359997
2404,-0.23773331556526336
2405,-0.695821769179544
2406,-1.1022193077945477
2407,-1.1022193077945477
2408,-0.38389383383908054
2409,1.9029835435427174
2410,-0.7902913724540843
2411,-0.07909567987782766
2412,0.04389304891355507
2413,-0.695821769179544
2414,0.11697330805046365
2415,-1.1022193077945477
2416,0.37542788304684765
2417,1.3201239157922513
2418,0.7675658589034303
2419,-0.6566079715938857
2420,0.19896579391138547
2421,0.39146989115007147
2422,-0.3785464978046726
2423,-0.6815622064211228
2424,-1.1022193077945477
2425,1.7069145556144258
2426,-1.1022193077945477
2427,-0.6566079715938857
2428,-0.2056492993588157
2429,3.6676044348973393
2430,1.3326010332058698
2431,1.7069145556144258
2432,-0.17356528315236802
2433,-1.1022193077945477
2434,-1.1022193077945477
2435,0.5091112839070463
2436,-1.1022193077945477
2437,0.626752676664021
2438,1.9421973411283757
2439,-1.1022193077945477
2440,-1.0077497045200074
2441,0.26848116235868874
2442,-0.5247070160784897
2443,-0.6797797610763201
2444,-0.07018345315381443
2445,-0.5496612509057268
2446,0.1597519963257272
2447,-0.10404991470506474
2448,-1.1022193077945477
2449,0.2292673647730305
2450,0.05815261167197625
2451,0.7247871706281667
2452,-0.695821769179544
2453,-1.1022193077945477
2454,0.1918360125321749
2455,0.09558396391283187
2456,-1.1022193077945477
2457,-0.695821769179544
2458,-1.1022193077945477
2459,-0.522924570733687
2460,-1.0077497045200074
2461,0.6338824580432316
2462,0.37542788304684765
2463,-0.8188104979709268
2464,-0.4302374128039494
2465,-0.5496612509057268
2466,0.13301531615368747
2467,0.07419461977520009
2468,-1.1022193077945477
2469,0.6873558183873111
2470,-0.695821769179544
2471,-1.1022193077945477
2472,1.2933872356202114
2473,0.11697330805046365
2474,-0.26446999573730307
2475,0.4413783608045456
2476,-1.1022193077945477
2477,0.42711879804612446
2478,-1.1022193077945477
2479,-1.0006199231407968
2480,-1.0077497045200074
2481,1.2113947497592896
2482,-0.12365681349789387
2483,-0.695821769179544
2484,-0.305466238667764
2485,-0.03275210091295881
2486,1.7389985718208736
2487,-0.4872756638376341
2488,-0.5068825626304633
2489,-0.7760318096956631
2490,-0.695821769179544
2491,0.10093129994723982
2492,-0.5550085869401348
2493,-1.0077497045200074
2494,-0.18247750987638126
2495,0.4538554782181642
2496,0.054587720982370955
2497,0.7247871706281667
2498,0.6748787009736925
2499,-0.695821769179544
2500,0.3219545227027682
2501,-1.1022193077945477
2502,0.1561871056361219
2503,-0.4177602953903308
2504,-1.1022193077945477
2505,0.3985996725292821
2506,0.5483250814927045
2507,1.0723640128646832
2508,-1.1022193077945477
2509,0.18648867649776693
2510,0.09558396391283187
2511,0.4413783608045456
2512,0.13479776149849013
2513,-1.1022193077945477
2514,-0.6815622064211228
2515,0.11697330805046365
2516,0.43959591545974297
2517,-1.1022193077945477
2518,-0.23773331556526336
2519,0.05815261167197625
2520,3.6676044348973393
2521,-0.1949546272899998
2522,-1.1022193077945477
2523,-0.3090311293573693
2524,-0.9774481336583624
2525,-1.1022193077945477
2526,2.8298551228400943
2527,-0.17891261918677598
2528,-0.3304204734950011
2529,-0.9614061255551386
2530,1.3379483692402778
2531,-1.1022193077945477
2532,0.9440279480388925
2533,-0.1539583843595389
2534,0.6427946847672449
2535,-0.695821769179544
2536,1.9421973411283757
2537,2.3628544425018005
2538,0.8317338913163256
2539,-1.1022193077945477
2540,-0.5300543521128976
2541,0.41285923528770324
2542,3.6676044348973393
2543,0.05815261167197625
2544,-0.695821769179544
2545,2.578530329222921
2546,0.44850814218375623
2547,0.18114134046335897
2548,-1.1022193077945477
2549,3.6676044348973393
2550,0.7960849844202726
2551,-1.1022193077945477
2552,0.029633486155133882
2553,-1.1022193077945477
2554,-0.5710505950433586
2555,3.870803204204841
2556,-1.1022193077945477
2557,1.4270706364804102
2558,0.769348304248233
2559,-1.1022193077945477
2560,3.5963066211052332
2561,0.04389304891355507
2562,-1.1022193077945477
2563,0.05815261167197625
2564,-1.0077497045200074
2565,-0.7902913724540843
2566,-1.1022193077945477
2567,0.19896579391138547
2568,-0.695821769179544
2569,0.2934353971859258
2570,0.46455015028698005
2571,-1.0077497045200074
2572,0.8816423609707997
2573,-0.695821769179544
2574,-0.522924570733687
2575,-0.31616091073657987
2576,1.24526121131054
2577,3.617695965242865
2578,-1.1022193077945477
2579,-1.0077497045200074
2580,0.46455015028698005
2581,-0.42489007676954144
2582,0.8816423609707997
2583,0.11697330805046365
2584,-1.1022193077945477
2585,-0.5496612509057268
2586,-0.07018345315381443
2587,-0.41241295935592287
2588,-1.1022193077945477
2589,-0.695821769179544
2590,0.37542788304684765
2591,-1.1022193077945477
2592,-0.695821769179544
2593,-0.695821769179544
2594,-1.1022193077945477
2595,-0.503317671940858
2596,-1.1022193077945477
2597,-1.1022193077945477
2598,1.7069145556144258
2599,2.8298551228400943
2600,-0.0915727972914462
2601,-0.10404991470506474
2602,-0.863371631590993
2603,0.6730962556288899
2604,-1.1022193077945477
2605,-1.1022193077945477
2606,-0.11830947746348593
2607,0.8762950249363918
2608,-1.1022193077945477
2609,-1.1022193077945477
2610,1.0135433164861958
2611,-0.10761480539467004
2612,0.6000159964919813
2613,-1.1022193077945477
2614,-0.2020844086692104
2615,-0.695821769179544
2616,0.11697330805046365
2617,3.6676044348973393
2618,-0.18247750987638126
2619,0.47880971304540126
2620,-0.27694711315092163
2621,0.14905732425691132
2622,-0.401718287287107
2623,-0.401718287287107
2624,1.1204900371743547
2625,0.6000159964919813
2626,-0.1468286029803283
2627,0.4984166118382304
2628,0.1918360125321749
2629,-0.695821769179544
2630,-0.42489007676954144
2631,1.0723640128646832
2632,-0.5300543521128976
2633,-0.1468286029803283
2634,1.1204900371743547
2635,0.12410308942967424
2636,-0.695821769179544
2637,-1.1022193077945477
2638,-0.5496612509057268
2639,0.46455015028698005
2640,-0.08622546125703826
2641,0.020721259431120638
2642,0.5251532920102701
2643,0.4413783608045456
2644,-1.0077497045200074
2645,1.0135433164861958
2646,-0.695821769179544
2647,-0.3625044897014487
2648,0.36829810166763705
2649,-1.0077497045200074
2650,1.0135433164861958
2651,0.8762950249363918
2652,2.3075986368129184
2653,0.6356649033880343
2654,-0.7314706760755969
2655,0.7550887414898118
2656,-1.1022193077945477
2657,1.1204900371743547
2658,1.5803609361334379
2659,-0.47658099176881824
2660,-1.1022193077945477
2661,-0.11474458677388064
2662,0.42711879804612446
2663,1.0135433164861958
2664,2.4091980214666697
2665,0.18114134046335897
2666,0.37542788304684765
2667,-0.3304204734950011
2668,-1.1022193077945477
2669,0.5322830733894807
2670,1.0509746687270514
2671,1.0135433164861958
2672,-1.1022193077945477
2673,0.4912868304590198
2674,-0.11474458677388064
2675,1.36646749475712
2676,-0.14326371229072302
2677,0.13479776149849013
2678,-1.0077497045200074
2679,-0.305466238667764
2680,1.0135433164861958
2681,-1.0077497045200074
2682,-0.11474458677388064
2683,1.1204900371743547
2684,4.503571301609782
2685,2.50366762474121
2686,-1.1022193077945477
2687,-0.1468286029803283
2688,-1.1022193077945477
2689,-0.42489007676954144
2690,0.04924038494796301
2691,0.505546393217441
2692,-0.4747985464240156
2693,1.1204900371743547
2694,0.7051802718353376
2695,-0.3304204734950011
2696,0.7247871706281667
2697,-1.1022193077945477
2698,1.1204900371743547
2699,-1.1022193077945477
2700,1.1204900371743547
2701,-1.0077497045200074
2702,0.8816423609707997
2703,-0.6476957448698725
2704,0.29521784253072847
2705,-1.1022193077945477
2706,0.1918360125321749
2707,-0.5710505950433586
2708,-0.7011691052139519
2709,-0.6459132995250698
2710,0.11697330805046365
2711,0.49663416649342773
2712,1.0509746687270514
2713,-1.1022193077945477
2714,0.6641840289048767
2715,-0.5496612509057268
2716,-0.11117969608427533
2717,-0.9774481336583624
2718,-1.1022193077945477
2719,-1.1022193077945477
2720,2.9777980864587144
2721,-1.1022193077945477
2722,-0.19138973660039452
2723,0.37542788304684765
2724,-0.18247750987638126
2725,-1.1022193077945477
2726,0.09736640925763451
2727,-1.1022193077945477
2728,-1.1022193077945477
2729,-1.0077497045200074
2730,-0.43736719418315995
2731,0.46455015028698005
2732,-0.19673707263480245
2733,0.11697330805046365
2734,-0.6976042145243466
2735,1.8566399645778486
2736,-0.6815622064211228
2737,0.46455015028698005
2738,-0.2020844086692104
2739,-1.1022193077945477
2740,1.0509746687270514
2741,1.1204900371743547
2742,0.07419461977520009
2743,-0.016710092809734976
2744,-0.6815622064211228
2745,0.11697330805046365
2746,-1.1022193077945477
2747,-1.1022193077945477
2748,0.9048141504532342
2749,-1.1022193077945477
2750,0.09558396391283187
2751,-0.2733822224613163
2752,-0.5496612509057268
2753,0.11697330805046365
2754,-0.863371631590993
2755,-0.6441308541802672
2756,1.5375822478581744
2757,-1.1022193077945477
2758,0.17579400442895105
2759,-1.1022193077945477
2760,-1.1022193077945477
2761,-0.695821769179544
2762,-1.1022193077945477
2763,-1.1022193077945477
2764,1.7389985718208736
2765,-1.1022193077945477
2766,-0.6316537367666486
2767,-0.6459132995250698
2768,-1.1022193077945477
2769,0.37542788304684765
2770,-1.1022193077945477
2771,0.11519086270566099
2772,0.37542788304684765
2773,-1.0077497045200074
2774,-0.047011663671379995
2775,-1.1022193077945477
2776,-1.1022193077945477
2777,0.13479776149849013
2778,-1.1022193077945477
2779,0.13658020684329278
2780,1.462719543376463
2781,0.4627677049421774
2782,0.37542788304684765
2783,0.19896579391138547
2784,0.37542788304684765
2785,-1.0077497045200074
2786,3.3182451473160204
2787,-0.401718287287107
2788,1.407463737687581
2789,-0.3749816071150673
2790,0.6285351220088237
2791,-0.528271906768095
2792,1.7069145556144258
2793,-0.695821769179544
2794,-1.0077497045200074
2795,1.2113947497592896
2796,-0.17178283780756537
2797,0.7336993973521799
2798,0.14370998822250336
2799,2.8298551228400943
2800,-0.3625044897014487
2801,-0.08444301591223562
2802,0.11697330805046365
2803,0.20609557529059605
2804,0.6427946847672449
2805,-1.1022193077945477
2806,1.4662844340660683
2807,-0.1949546272899998
2808,0.7051802718353376
2809,1.1507916080359997
2810,-0.5496612509057268
2811,-0.29298912125414545
2812,-1.1022193077945477
2813,0.33621408546118936
2814,-1.0077497045200074
2815,0.7550887414898118
2816,0.21322535666980666
2817,0.5215884013206648
2818,0.2185726927042146
2819,-0.8295051700397426
2820,4.15955935006287
2821,2.50366762474121
2822,0.11697330805046365
2823,0.22748491942822785
2824,-0.695821769179544
2825,-1.1022193077945477
2826,1.407463737687581
2827,-0.4587565383207918
2828,-1.0077497045200074
2829,-0.695821769179544
2830,0.8566881261435627
2831,-0.3215082467709878
2832,-1.1022193077945477
2833,-0.5407490241817136
2834,-0.25199287832368455
2835,0.8103445471786939
2836,-1.1022193077945477
2837,-0.5318367974577003
2838,-1.0077497045200074
2839,-0.9774481336583624
2840,-0.4177602953903308
2841,0.14905732425691132
2842,-0.3945885059078964
2843,1.2113947497592896
2844,0.17579400442895105
2845,-0.03096965556815616
2846,-0.6815622064211228
2847,-1.1022193077945477
2848,-1.1022193077945477
2849,0.7550887414898118
2850,-1.1022193077945477
2851,-0.06305367177460383
2852,-1.1022193077945477
2853,-0.2733822224613163
2854,0.3059125145995444
2855,0.5732793163199416
2856,0.7336993973521799
2857,1.5126280130309373
2858,-0.7350355667652022
2859,-1.1022193077945477
2860,0.14905732425691132
2861,-0.1539583843595389
2862,2.3075986368129184
2863,-1.0077497045200074
2864,1.0135433164861958
2865,-0.055923890395393236
2866,1.5019333409621214
2867,-1.1022193077945477
2868,0.7818254216618514
2869,-0.1468286029803283
2870,-0.8295051700397426
2871,0.24352692753145166
2872,-1.1022193077945477
2873,0.6730962556288899
2874,0.05815261167197625
2875,0.10093129994723982
2876,0.505546393217441
2877,1.3789446121707387
2878,3.6676044348973393
2879,0.13658020684329278
2880,0.769348304248233
2881,0.37542788304684765
2882,-0.1539583843595389
2883,0.18114134046335897
2884,3.1079165966293076
2885,-0.02205742884414292
2886,0.03141593149993653
2887,-0.269817331771711
2888,0.8513407901091548
2889,-1.1022193077945477
2890,-1.0077497045200074
2891,0.37542788304684765
2892,-1.1022193077945477
2893,1.1204900371743547
2894,-0.17534772849717067
2895,-0.4177602953903308
2896,-0.06840100780901177
2897,-0.695821769179544
2898,-0.1468286029803283
2899,0.5251532920102701
2900,-1.1022193077945477
2901,-0.2020844086692104
2902,-0.695821769179544
2903,-1.1022193077945477
2904,-0.366069380391054
2905,-0.467668765044805
2906,-1.1022193077945477
2907,-1.1022193077945477
2908,-0.690474433145136
2909,1.0135433164861958
2910,-1.0077497045200074
2911,-0.08979035194664356
2912,-0.5746154857329638
2913,-0.12009192280828858
2914,0.11697330805046365
2915,0.14014509753289808
2916,1.1507916080359997
2917,-0.38389383383908054
2918,-0.792073817798887
2919,2.999187430596346
2920,-1.1022193077945477
2921,-0.695821769179544
2922,-0.2020844086692104
2923,-1.1022193077945477
2924,-0.695821769179544
2925,-1.1022193077945477
2926,-1.0041848138304021
2927,-1.1022193077945477
2928,1.6873076568215968
2929,0.27561094373789935
2930,-1.1022193077945477
2931,-0.1468286029803283
2932,1.3504254866538963
2933,-1.1022193077945477
2934,-1.1022193077945477
2935,-1.1022193077945477
2936,-0.371416716425462
2937,1.9421973411283757
2938,1.5803609361334379
2939,-0.22347375280684217
2940,-0.695821769179544
2941,-0.3304204734950011
2942,1.1294022638983678
2943,-0.695821769179544
2944,1.4270706364804102
2945,-0.4747985464240156
2946,2.8298551228400943
2947,-1.0077497045200074
2948,-1.1022193077945477
2949,-0.5710505950433586
2950,-0.9881428057271783
2951,0.4859394944246118
2952,0.11697330805046365
2953,-1.1022193077945477
2954,-0.4177602953903308
2955,-0.02205742884414292
2956,-0.9614061255551386
2957,2.974233195769109
2958,-0.695821769179544
2959,0.0011143606382915078
2960,-0.23773331556526336
2961,1.2933872356202114
2962,0.8762950249363918
2963,-1.0077497045200074
2964,-0.695821769179544
2965,0.4289012433909271
2966,0.41285923528770324
2967,-1.1022193077945477
2968,1.0723640128646832
2969,-1.1022193077945477
2970,0.2185726927042146
2971,-0.6815622064211228
2972,-0.29298912125414545
2973,1.4110286283771862
2974,0.05815261167197625
2975,-0.8758487490046114
2976,0.4841570490798092
2977,-0.06840100780901177
2978,-0.6494781902146751
2979,-0.11296214142907798
2980,0.9048141504532342
2981,0.11697330805046365
2982,0.7247871706281667
2983,-0.29655401194375075
2984,1.0135433164861958
2985,-0.4658863197000023
2986,-0.695821769179544
2987,0.28274072511710996
2988,-0.5496612509057268
2989,-0.12365681349789387
2990,-1.0077497045200074
2991,-1.1022193077945477
2992,0.4467256968389536
2993,-1.1022193077945477
2994,-1.1022193077945477
2995,-0.863371631590993
2996,-0.1468286029803283
2997,-0.29298912125414545
2998,0.7247871706281667
2999,-0.9614061255551386
3000,0.024286150120725936
3001,-0.695821769179544
3002,0.4627677049421774
3003,-0.17891261918677598
3004,0.11697330805046365
3005,-1.1022193077945477
3006,-0.6797797610763201
3007,0.14905732425691132
3008,-1.1022193077945477
3009,-0.695821769179544
3010,-0.28051200384052694
3011,0.37542788304684765
3012,1.0901884663127097
3013,-1.1022193077945477
3014,0.19005356718737224
3015,-0.3625044897014487
3016,0.46455015028698005
3017,-1.1022193077945477
3018,-0.41241295935592287
3019,-1.1022193077945477
3020,0.4413783608045456
3021,1.3415132599298831
3022,0.6552718021808634
3023,0.22748491942822785
3024,2.451976709741933
3025,-1.0077497045200074
3026,1.2131771951040924
3027,-1.1022193077945477
3028,-0.695821769179544
3029,-1.1022193077945477
3030,-0.305466238667764
3031,-0.05414144505059059
3032,0.26848116235868874
3033,0.11697330805046365
3034,-1.0077497045200074
3035,1.231001648552119
3036,-1.1022193077945477
3037,0.8103445471786939
3038,-1.1022193077945477
3039,-0.1949546272899998
3040,-0.4819283278032262
3041,-0.7492951295236234
3042,0.769348304248233
3043,-1.0077497045200074
3044,-0.16287061108355214
3045,-0.7902913724540843
3046,-0.6797797610763201
3047,-0.24842798763407925
3048,0.8103445471786939
3049,-0.695821769179544
3050,1.204264968380079
3051,1.585708272167846
3052,1.3753797214811334
3053,1.8031666042337688
3054,0.2898705064963205
3055,2.3075986368129184
3056,-1.1022193077945477
3057,-0.7011691052139519
3058,-1.1022193077945477
3059,-1.1022193077945477
3060,-0.5443139148713189
3061,-0.12365681349789387
3062,-0.49262299987204206
3063,0.49663416649342773
3064,0.37542788304684765
3065,-1.1022193077945477
3066,-0.5550085869401348
3067,0.7247871706281667
3068,-1.1022193077945477
3069,0.2185726927042146
3070,1.6873076568215968
3071,0.45563792356296684
3072,-0.11830947746348593
3073,0.5162410652862569
3074,-0.11474458677388064
3075,-0.01136275677532703
3076,-1.1022193077945477
3077,-1.1022193077945477
3078,-1.0077497045200074
3079,-1.1022193077945477
3080,1.0028486444173799
3081,1.5981853895814644
3082,0.5091112839070463
3083,0.2150078020146093
3084,0.22748491942822785
3085,-0.695821769179544
3086,-1.0077497045200074
3087,0.07419461977520009
3088,-1.1022193077945477
3089,-1.1022193077945477
3090,0.4538554782181642
3091,1.0260204338998142
3092,-0.40350073263190966
3093,0.46455015028698005
3094,2.44306448301792
3095,-0.695821769179544
3096,0.7675658589034303
3097,-1.1022193077945477
3098,1.1204900371743547
3099,-1.1022193077945477
3100,0.37542788304684765
3101,-1.1022193077945477
3102,1.382509502860344
3103,-0.7492951295236234
3104,-1.1022193077945477
3105,0.2898705064963205
3106,-1.1022193077945477
3107,0.11697330805046365
3108,0.37542788304684765
3109,-0.4177602953903308
3110,-1.0077497045200074
3111,0.6730962556288899
3112,-0.44806186625197586
3113,-0.7225584493515836
3114,-1.1022193077945477
3115,1.0901884663127097
3116,-0.695821769179544
3117,0.46455015028698005
3118,0.7051802718353376
3119,-0.5300543521128976
3120,-0.6940393238347413
3121,-1.1022193077945477
3122,1.0135433164861958
3123,-1.1022193077945477
3124,1.0723640128646832
3125,-0.275164667806119
3126,-0.8722838583150061
3127,1.4662844340660683
3128,0.37542788304684765
3129,0.11697330805046365
3130,3.5963066211052332
3131,-0.3464624815982249
3132,-1.1022193077945477
3133,2.9777980864587144
3134,-0.695821769179544
3135,1.1204900371743547
3136,-0.07909567987782766
3137,-0.695821769179544
3138,-1.1022193077945477
3139,0.4413783608045456
3140,0.79430253907547
3141,0.37542788304684765
3142,1.3290361425162645
3143,-1.1022193077945477
3144,-1.1022193077945477
3145,-1.1022193077945477
3146,0.43959591545974297
3147,-1.020226821933626
3148,-0.25912265970289516
3149,1.0509746687270514
3150,0.3451263121852026
3151,-0.02205742884414292
3152,0.19718334856658282
3153,1.7069145556144258
3154,2.4091980214666697
3155,0.769348304248233
3156,0.11697330805046365
3157,1.2131771951040924
3158,0.30413006925474173
3159,-1.1022193077945477
3160,0.6463595754568502
3161,-1.1022193077945477
3162,-1.1022193077945477
3163,-0.33576780952940904
3164,-1.1022193077945477
3165,-0.5300543521128976
3166,-0.02027498349934027
3167,0.23104981011783313
3168,0.14370998822250336
3169,-1.1022193077945477
3170,-1.0077497045200074
3171,0.46455015028698005
3172,-0.695821769179544
3173,-1.1022193077945477
3174,0.3023476239099391
3175,-1.1022193077945477
3176,0.9048141504532342
3177,-1.0077497045200074
3178,-1.0077497045200074
3179,-1.1022193077945477
3180,-1.0077497045200074
3181,-0.6566079715938857
3182,-1.0077497045200074
3183,-0.23060353418605276
3184,0.11697330805046365
3185,-0.695821769179544
3186,1.1204900371743547
3187,-0.027404764878550866
3188,-1.1022193077945477
3189,1.1329671545879731
3190,-0.1468286029803283
3191,-1.1022193077945477
3192,0.769348304248233
3193,0.769348304248233
3194,-0.467668765044805
3195,-0.4462794209071732
3196,-0.4177602953903308
3197,0.18114134046335897
3198,-0.5300543521128976
3199,-0.695821769179544
3200,-1.1022193077945477
3201,0.9048141504532342
3202,0.14905732425691132
3203,2.578530329222921
3204,-1.1022193077945477
3205,-0.695821769179544
3206,-1.0077497045200074
3207,1.3789446121707387
3208,0.11697330805046365
3209,1.7389985718208736
3210,0.49663416649342773
3211,1.9047659888875201
3212,0.5786266523543495
3213,0.7818254216618514
3214,-1.1022193077945477
3215,-0.6922568784899387
3216,0.8299514459715229
3217,-0.4159778500455282
3218,-0.7902913724540843
3219,1.0135433164861958
