,Id,titleRatio,titleErrorDist,company_profileRatio,company_profileErrorDist,descriptionRatio,descriptionErrorDist,requirementsRatio,requirementsErrorDist,benefitsRatio,benefitsErrorDist
3331,3331,0.027445566492176904,1.5769662073089528,-4.850962182951867,-0.7111903048800421,0.058793835508322526,-0.24605294098480746,0.9250906968284686,-0.7765388558294501,0.5702827055379192,-0.5049970450481834
3332,3332,0.3593914935813231,0.5475963580841007,-0.7511146117569467,-0.7111903048800421,-1.0729171704724483,-0.26524981054824004,-1.0767326734887106,-0.32069987646034404,0.00996537533580985,-0.47623887269222664
3333,3333,-0.38748684236925585,0.9593442977740415,0.42027040858445897,-0.1850220894685299,0.24741233650511765,0.20027427636499995,0.12436134870159683,0.7796011082237051,-0.10209809070461201,1.2780096410211348
3334,3334,-0.1385273970523962,0.1358484183941598,0.12742415349910755,-0.10083517500268797,0.6246493384987079,-0.08287954969563056,0.25781624005607545,0.5909780822778681,0.12202884137623171,0.5015389874103026
3335,3335,0.11043204826446346,0.9593442977740415,-1.0439608668422982,1.9196507721775187,-0.5070616674820628,0.699392885014247,-0.4094582167163176,0.26088778687265335,-0.10209809070461201,-0.3612061832683997
3336,3336,0.27640501180903654,-0.07002555145081066,0.42027040858445897,0.08858538254545639,0.4360308375019128,-0.15006859316764457,0.25781624005607545,-0.47788573141520824,0.12202884137623171,-0.18865714913265924
3337,3337,0.4423779753536097,-0.6876474609857219,-0.4582683566715953,0.8041741555051128,0.24741233650511765,0.2050734937558581,0.3912711314105541,-0.3678556329468033,-0.43828848882587756,0.2714736085626487
3338,3338,0.4423779753536097,-0.6876474609857219,-0.7511146117569467,0.7410339696557314,0.24741233650511765,-0.1548678105585027,0.3912711314105541,-0.10063967952353421,0.5702827055379192,-0.5049970450481834
3339,3339,-1.632284068953554,2.4004620866888344,1.2988091738405134,-0.8374706765788049,-1.2615356714692434,-0.15966702794936086,0.12436134870159683,-0.7451016848384773,0.23409230741665357,-0.4474807003362699
3340,3340,0.5253644571258962,-0.4817734911407515,-0.16542210158624387,0.67789378380635,0.058793835508322526,-0.1404701583859283,0.3912711314105541,-0.2735441199738848,0.23409230741665357,-0.2461734938445727
3341,3341,0.5253644571258962,-0.6876474609857219,-2.801038397354407,1.372435828149546,0.6246493384987079,-0.2700490279390982,-0.009093542652881781,-0.053483923037074964,-0.10209809070461201,1.3930423304449617
3342,3342,0.5253644571258962,-0.6876474609857219,-0.4582683566715953,0.8041741555051128,0.24741233650511765,-0.1548678105585027,0.3912711314105541,-0.6665087573610452,0.12202884137623171,-0.33244801091244297
3343,3343,0.5253644571258962,-0.2758995212957811,-0.4582683566715953,-0.3113024611672928,0.6246493384987079,-0.31804120184767964,0.3912711314105541,-0.24210694898291196,0.5702827055379192,-0.5049970450481834
3344,3344,0.7743239024427558,-0.6876474609857219,1.2988091738405134,-0.8374706765788049,0.6246493384987079,-0.3804310279288355,-0.5429131080707963,-0.5407600733971539,-2.455430877553471,-0.18865714913265924
3345,3345,0.6913374206704693,-0.6876474609857219,-0.4582683566715953,0.8041741555051128,0.4360308375019128,-0.07808033230477242,0.12436134870159683,0.21373203038619412,0.12202884137623171,-0.33244801091244297
3346,3346,0.5253644571258962,0.1358484183941598,-1.0439608668422982,-0.6270033904142001,0.24741233650511765,-0.16926546273107715,0.9250906968284686,-0.7765388558294501,0.5702827055379192,-0.5049970450481834
3347,3347,0.4423779753536097,-0.6876474609857219,0.42027040858445897,-0.4796762900989767,-0.5070616674820628,-0.07808033230477242,0.12436134870159683,-0.3835742184422897,0.12202884137623171,-0.10238263206478901
3348,3348,-0.22151387882468274,-0.4817734911407515,1.2988091738405134,-0.8374706765788049,0.058793835508322526,-0.01569050622361654,-0.4094582167163176,0.7953196937191915,-0.7744788869471432,-0.33244801091244297
3349,3349,0.19341853003675,-0.6876474609857219,-0.4582683566715953,0.635800326573429,0.6246493384987079,-0.4044271148831262,-0.1425484340073604,-0.10063967952353421,0.5702827055379192,-0.5049970450481834
3350,3350,0.19341853003675,-0.4817734911407515,-1.3368071219276496,2.7404731882194775,-0.1298246654884726,0.21947114592843253,-0.8098228907797534,-0.3678556329468033,0.5702827055379192,-0.5049970450481834
3351,3351,-0.1385273970523962,1.7828401771539233,0.42027040858445897,-0.1850220894685299,0.058793835508322526,-0.24605294098480746,0.12436134870159683,-0.6822273428565316,-0.43828848882587756,-0.4474807003362699
3352,3352,-6.279527048201601,1.5769662073089528,-0.4582683566715953,-0.2271155467014509,0.4360308375019128,-0.006092071441900251,0.3912711314105541,-0.44644856042423536,-1.2227327511088306,0.7316043662579566
3353,3353,-0.22151387882468274,0.3417223882391302,-0.16542210158624387,2.2563984300408864,0.24741233650511765,-0.025288941005332827,-0.5429131080707963,-0.0063281665506157115,0.00996537533580985,1.7093822263604859
3354,3354,0.940296865987329,-0.6876474609857219,0.12742415349910755,0.025445196696074934,-0.3184431664852677,0.29145940679130466,-0.9432777821342321,-0.41501138943326255,0.5702827055379192,-0.5049970450481834
3355,3355,-0.1385273970523962,0.9593442977740415,0.42027040858445897,0.13067883977837735,0.24741233650511765,-0.3132419844568215,0.25781624005607545,-0.3364184619558305,-0.7744788869471432,0.4727808150543459
3356,3356,0.5253644571258962,-0.6876474609857219,-0.16542210158624387,0.5516134121075871,0.24741233650511765,0.04190010246668119,0.25781624005607545,0.22945061588168053,0.00996537533580985,0.32898995327456215
3357,3357,0.027445566492176904,-0.2758995212957811,-1.3368071219276496,2.593146087904254,0.4360308375019128,-0.17886389751279344,0.25781624005607545,0.1037019319177892,0.00996537533580985,0.12768274678286495
3358,3358,0.4423779753536097,0.1358484183941598,-1.0439608668422982,-0.14292863223560895,0.24741233650511765,0.1618805372381348,0.9250906968284686,-0.7765388558294501,0.5702827055379192,-0.5049970450481834
3359,3359,0.027445566492176904,-0.6876474609857219,-0.4582683566715953,0.36219285455944267,0.4360308375019128,-0.054084245350481695,0.25781624005607545,-0.30498129096485765,0.5702827055379192,-0.5049970450481834
3360,3360,0.27640501180903654,-0.4817734911407515,-0.7511146117569467,-0.4586295614825162,-0.1298246654884726,1.26090131974465,0.3912711314105541,0.1037019319177892,0.5702827055379192,-0.5049970450481834
3361,3361,0.27640501180903654,-0.6876474609857219,0.7131166636698104,-0.6690968476471211,0.4360308375019128,-0.14526937577678642,0.25781624005607545,-0.24210694898291196,0.34615577345707543,-0.4474807003362699
3362,3362,0.3593914935813231,-0.4817734911407515,-0.4582683566715953,-0.33234918978375333,0.4360308375019128,0.32985314591816983,0.3912711314105541,-0.3678556329468033,-0.32622502278545573,0.24271543620669192
3363,3363,0.4423779753536097,-0.6876474609857219,-0.4582683566715953,1.8144171290952162,0.058793835508322526,-0.3132419844568215,-0.6763679994252748,-0.30498129096485765,-0.43828848882587756,-0.10238263206478901
3364,3364,0.5253644571258962,-0.4817734911407515,0.12742415349910755,-0.24816227531791138,0.058793835508322526,0.17147897201985107,-0.009093542652881781,0.22945061588168053,-0.7744788869471432,0.4727808150543459
3365,3365,0.3593914935813231,-0.6876474609857219,-0.4582683566715953,0.5095199548746661,0.24741233650511765,0.07069540681183005,0.25781624005607545,-0.3835742184422897,0.12202884137623171,0.5590553321222161
3366,3366,0.4423779753536097,-0.4817734911407515,-0.7511146117569467,0.13067883977837735,-1.0729171704724483,0.7473850589228285,-1.0767326734887106,1.2354400875928113,-0.32622502278545573,-0.47623887269222664
3367,3367,-0.1385273970523962,0.9593442977740415,0.12742415349910755,-0.41653610424959525,0.4360308375019128,0.4498335806896234,0.9250906968284686,-0.7765388558294501,0.5702827055379192,-0.5049970450481834
3368,3368,0.3593914935813231,0.3417223882391302,0.12742415349910755,-0.1850220894685299,-1.6387726734628336,1.5056614066784153,-1.0767326734887106,5.573769684347062,-1.3347962171492525,-0.18865714913265924
3369,3369,0.3593914935813231,-0.6876474609857219,-0.7511146117569467,-0.24816227531791138,0.4360308375019128,-0.130871723604212,-0.009093542652881781,-0.3992928039377761,0.23409230741665357,-0.33244801091244297
3370,3370,0.5253644571258962,-0.6876474609857219,0.12742415349910755,-0.12188190361914847,0.058793835508322526,0.7137905371868214,0.9250906968284686,-0.7765388558294501,0.5702827055379192,-0.5049970450481834
3371,3371,0.3593914935813231,-0.4817734911407515,0.12742415349910755,-0.6270033904142001,0.6246493384987079,-0.3900294627105518,0.25781624005607545,-0.2578255344783984,-1.1106692850684088,0.18519909149477842
3372,3372,0.19341853003675,-0.07002555145081066,1.2988091738405134,-0.8374706765788049,0.058793835508322526,-0.18846233229450973,-3.745830500578283,0.7481639372327323,0.5702827055379192,-0.5049970450481834
3373,3373,0.3593914935813231,0.5475963580841007,0.42027040858445897,-0.24816227531791138,0.4360308375019128,0.11388836332955335,0.25781624005607545,0.3080435433591126,0.5702827055379192,-0.5049970450481834
3374,3374,0.5253644571258962,-0.6876474609857219,-1.3368071219276496,-0.7743304907294235,-0.1298246654884726,-0.30844276706596335,-0.6763679994252748,-0.47788573141520824,-0.5503519548662994,-0.2461734938445727
3375,3375,0.5253644571258962,-0.4817734911407515,1.2988091738405134,-0.8374706765788049,0.4360308375019128,-0.34683650619282846,0.12436134870159683,-0.41501138943326255,0.5702827055379192,-0.5049970450481834
3376,3376,-1.632284068953554,-0.2758995212957811,-2.801038397354407,1.372435828149546,0.24741233650511765,-0.25565137576652375,-0.009093542652881781,-0.10063967952353421,-0.21416155674503387,1.450558675156875
3377,3377,-0.38748684236925585,-0.07002555145081066,1.2988091738405134,-0.8374706765788049,-3.71357618442758,-0.29884433228424706,0.9250906968284686,-0.7765388558294501,0.5702827055379192,-0.5049970450481834
3378,3378,-0.3045003605969693,-0.2758995212957811,-0.16542210158624387,-0.2060688180849904,0.6246493384987079,-0.34683650619282846,-1.2101875648431892,0.5752594967823818,0.23409230741665357,-0.38996435562435644
3379,3379,0.27640501180903654,-0.2758995212957811,-0.16542210158624387,0.23591248286067978,0.24741233650511765,0.0754946242026882,-0.4094582167163176,-0.1792326070009663,0.5702827055379192,-0.5049970450481834
3380,3380,-0.05554091528010965,0.1358484183941598,-0.4582683566715953,1.0356881702861782,-0.3184431664852677,0.699392885014247,-0.1425484340073604,-0.1949511924964527,-0.32622502278545573,0.1564409191388217
3381,3381,-6.445500011746174,3.2239579660687165,0.42027040858445897,-0.1850220894685299,0.4360308375019128,-0.15966702794936086,0.12436134870159683,-0.6036344153790996,0.00996537533580985,-0.3036898385564862
3382,3382,-0.6364462876861156,0.3417223882391302,-0.7511146117569467,-0.6059566617977397,-0.3184431664852677,-0.11647407143163757,0.25781624005607545,-0.509322902406181,-1.1106692850684088,0.041408229714994714
3383,3383,-0.1385273970523962,-0.2758995212957811,0.42027040858445897,-0.6059566617977397,0.4360308375019128,-0.20765920185794232,-0.4094582167163176,0.025109004440357123,0.00996537533580985,0.8466370556817835
3384,3384,0.027445566492176904,1.165218267619012,-0.4582683566715953,0.9725479844367968,0.4360308375019128,-0.11647407143163757,0.3912711314105541,-0.10063967952353421,0.00996537533580985,-0.3612061832683997
3385,3385,0.19341853003675,-0.07002555145081066,0.12742415349910755,-0.7111903048800421,0.4360308375019128,-0.35643494097454476,-0.8098228907797534,-0.4621671459197218,-0.6624154209067213,-0.15989897677670248
3386,3386,0.5253644571258962,-0.6876474609857219,-0.16542210158624387,1.3513890995330855,0.24741233650511765,-0.1836631149036516,-0.009093542652881781,0.4809479838094632,0.12202884137623171,0.5302971597662594
3387,3387,0.6083509388981828,-0.4817734911407515,1.2988091738405134,-0.8374706765788049,0.4360308375019128,-0.2412537235939493,0.3912711314105541,1.078254232637947,-0.886542352987565,0.041408229714994714
3388,3388,0.6083509388981828,-0.2758995212957811,-1.0439608668422982,0.6147535979569685,0.24741233650511765,-0.08287954969563056,0.3912711314105541,-0.03776533754158855,0.5702827055379192,-0.5049970450481834
3389,3389,0.940296865987329,-0.8935214308306925,-0.16542210158624387,0.7620806982721919,0.4360308375019128,-0.2796474627208145,0.7916358054739899,-0.6822273428565316,0.23409230741665357,-0.3036898385564862
3390,3390,0.5253644571258962,-0.6876474609857219,-1.0439608668422982,2.109071329725663,-0.3184431664852677,0.8097748850039843,0.9250906968284686,-0.7765388558294501,0.5702827055379192,-0.5049970450481834
3391,3391,0.19341853003675,0.1358484183941598,-0.16542210158624387,-0.016648260536846038,0.24741233650511765,-0.10687563664992128,0.25781624005607545,0.26088778687265335,-0.5503519548662994,2.2845456734796206
3392,3392,0.5253644571258962,-0.4817734911407515,-0.4582683566715953,-0.037694989153306525,0.4360308375019128,-0.20765920185794232,0.12436134870159683,0.04082758993584354,-0.43828848882587756,0.01265005735903797
3393,3393,0.6083509388981828,-0.6876474609857219,-1.0439608668422982,-0.14292863223560895,0.058793835508322526,0.03710088507582305,0.9250906968284686,-0.7765388558294501,0.5702827055379192,-0.5049970450481834
3394,3394,0.5253644571258962,-0.07002555145081066,1.2988091738405134,-0.8374706765788049,-2.2046281764532187,1.4576692327698337,0.12436134870159683,0.5595409112868953,0.5702827055379192,-0.5049970450481834
3395,3395,0.027445566492176904,-0.2758995212957811,0.12742415349910755,-0.016648260536846038,0.24741233650511765,0.4210382763444746,-1.0767326734887106,0.0879833464223028,-1.1106692850684088,1.565591364580702
3396,3396,0.19341853003675,-0.6876474609857219,-1.3368071219276496,0.8673143413544944,0.813267839495503,-0.32763963662939594,-0.4094582167163176,0.9682241341695421,0.5702827055379192,-0.5049970450481834
3397,3397,-0.4704733241415424,2.1945881168438643,-0.4582683566715953,-0.3113024611672928,0.6246493384987079,-0.08287954969563056,0.25781624005607545,-0.13207685051450704,0.5702827055379192,-0.5049970450481834
3398,3398,0.5253644571258962,-0.8935214308306925,-0.7511146117569467,0.6147535979569685,-0.1298246654884726,-0.3036435496751052,-0.6763679994252748,-0.7136645138475045,-1.670986615270518,-0.3036898385564862
3399,3399,0.11043204826446346,-0.07002555145081066,1.2988091738405134,-0.8374706765788049,0.4360308375019128,-0.3804310279288355,0.3912711314105541,-0.2892627054693712,0.5702827055379192,-0.5049970450481834
3400,3400,-5.781608157567882,1.5769662073089528,-0.4582683566715953,-0.2271155467014509,0.6246493384987079,-0.2172576366396586,-0.5429131080707963,1.8170277509258086,0.12202884137623171,0.3002317809186054
3401,3401,0.27640501180903654,-0.6876474609857219,-0.7511146117569467,1.1198750847520202,0.058793835508322526,-0.17886389751279344,-0.5429131080707963,0.26088778687265335,-0.10209809070461201,-0.38996435562435644
3402,3402,0.6913374206704693,-0.6876474609857219,0.42027040858445897,0.13067883977837735,-0.1298246654884726,0.3586484502633187,0.9250906968284686,-0.7765388558294501,0.5702827055379192,-0.5049970450481834
3403,3403,-0.1385273970523962,-0.4817734911407515,1.2988091738405134,-0.8374706765788049,0.6246493384987079,-0.31804120184767964,0.25781624005607545,-0.619353000874586,0.5702827055379192,-0.5049970450481834
3404,3404,0.5253644571258962,-0.6876474609857219,-0.16542210158624387,1.9617442294104395,0.058793835508322526,1.1553185371457708,0.25781624005607545,-0.47788573141520824,-0.10209809070461201,1.3355259857330481
3405,3405,0.4423779753536097,-0.6876474609857219,-0.16542210158624387,0.23591248286067978,-0.1298246654884726,-0.0012928540510421063,-0.8098228907797534,0.16657627389973487,0.5702827055379192,-0.5049970450481834
3406,3406,-0.4704733241415424,-0.4817734911407515,1.2988091738405134,-0.8374706765788049,-3.71357618442758,-0.2508521583756656,0.9250906968284686,-0.7765388558294501,0.5702827055379192,-0.5049970450481834
3407,3407,0.19341853003675,-0.4817734911407515,-0.16542210158624387,1.161968541984941,-0.1298246654884726,-0.15966702794936086,0.12436134870159683,-0.1792326070009663,-0.10209809070461201,0.6453298491900863
3408,3408,0.4423779753536097,-0.6876474609857219,0.42027040858445897,-0.6901435762635816,0.058793835508322526,-0.06368268013219798,0.3912711314105541,0.701008180746273,-0.21416155674503387,-0.15989897677670248
3409,3409,0.6083509388981828,-0.6876474609857219,0.7131166636698104,-0.5638632045648186,0.6246493384987079,-0.2508521583756656,0.5247260227650327,-0.44644856042423536,0.00996537533580985,-0.3612061832683997
3410,3410,0.19341853003675,-0.6876474609857219,1.2988091738405134,-0.8374706765788049,0.24741233650511765,0.2866601894004465,-0.009093542652881781,-0.32069987646034404,0.00996537533580985,0.32898995327456215
3411,3411,0.5253644571258962,-0.6876474609857219,0.12742415349910755,-0.2060688180849904,0.4360308375019128,-0.38523024531969363,0.9250906968284686,-0.7765388558294501,0.5702827055379192,-0.5049970450481834
3412,3412,0.027445566492176904,-0.4817734911407515,0.42027040858445897,-0.6270033904142001,0.6246493384987079,-0.3036435496751052,0.9250906968284686,-0.7765388558294501,0.5702827055379192,-0.5049970450481834
3413,3413,0.6913374206704693,-0.6876474609857219,0.7131166636698104,-0.41653610424959525,0.4360308375019128,-0.17886389751279344,0.6581809141195113,-0.4936043169106946,0.12202884137623171,0.9904279174615672
3414,3414,0.4423779753536097,0.3417223882391302,1.2988091738405134,-0.8374706765788049,-2.0160096754564236,0.4450343632987653,-1.3436424561976679,2.099962289844564,-0.32622502278545573,2.3420620181915344
3415,3415,0.3593914935813231,-0.6876474609857219,-1.0439608668422982,2.109071329725663,-0.1298246654884726,0.16667975462899295,0.9250906968284686,-0.7765388558294501,-0.9986058190279868,-0.4187225279803132
3416,3416,0.027445566492176904,1.165218267619012,-1.0439608668422982,-0.43758283286605576,0.813267839495503,-0.19326154968536788,0.3912711314105541,0.13513910290876205,0.5702827055379192,-0.5049970450481834
3417,3417,0.6083509388981828,0.3417223882391302,1.2988091738405134,-0.8374706765788049,-1.4501541724660385,0.9681490589023031,-0.4094582167163176,0.056546175431329955,0.23409230741665357,-0.4474807003362699
3418,3418,0.11043204826446346,-0.4817734911407515,-0.16542210158624387,0.23591248286067978,0.058793835508322526,-0.130871723604212,0.5247260227650327,-0.44644856042423536,-0.32622502278545573,0.7603625386139133
3419,3419,0.27640501180903654,-0.6876474609857219,-0.4582683566715953,-0.037694989153306525,-2.0160096754564236,1.0785310588920405,0.9250906968284686,-0.7765388558294501,0.5702827055379192,-0.5049970450481834
3420,3420,-0.22151387882468274,-0.2758995212957811,1.2988091738405134,-0.8374706765788049,0.4360308375019128,-0.27484824532995633,-0.5429131080707963,0.6538524242598138,-0.21416155674503387,0.7603625386139133
3421,3421,0.27640501180903654,-0.4817734911407515,-0.16542210158624387,-0.0797884463862275,-0.3184431664852677,-0.12127328882249572,0.12436134870159683,1.5026560410160803,0.00996537533580985,-0.10238263206478901
3422,3422,0.5253644571258962,-0.2758995212957811,-1.0439608668422982,1.2672021850672435,-2.0160096754564236,0.22427036331929068,-1.2101875648431892,0.7481639372327323,-0.32622502278545573,2.370820190547491
3423,3423,0.027445566492176904,0.3417223882391302,-1.0439608668422982,-0.43758283286605576,0.24741233650511765,0.20987271114671624,0.9250906968284686,-0.7765388558294501,0.5702827055379192,-0.5049970450481834
3424,3424,-1.5492975871812675,1.7828401771539233,1.2988091738405134,-0.8374706765788049,0.24741233650511765,-0.11167485404077943,-0.1425484340073604,0.6066966677733545,0.12202884137623171,1.3642841580890048
3425,3425,-1.466311105408981,1.165218267619012,0.42027040858445897,-0.6690968476471211,-1.0729171704724483,0.267463319837014,0.9250906968284686,-0.7765388558294501,0.5702827055379192,-0.5049970450481834
3426,3426,-1.300338141864408,0.1358484183941598,-1.9224996320983525,-0.4586295614825162,0.24741233650511765,-0.2604505931573819,-3.8792853919327617,-0.6036344153790996,-0.886542352987565,-0.3036898385564862
3427,3427,0.27640501180903654,-0.4817734911407515,-1.9224996320983525,0.8041741555051128,-0.1298246654884726,-0.11167485404077943,-0.009093542652881781,0.07226476092681637,0.5702827055379192,-0.5049970450481834
3428,3428,0.4423779753536097,-0.4817734911407515,-1.629653377013001,-0.10083517500268797,0.24741233650511765,0.7857787980496936,-0.1425484340073604,0.701008180746273,0.5702827055379192,-0.5049970450481834
3429,3429,0.27640501180903654,-0.4817734911407515,-0.7511146117569467,-0.7111903048800421,-1.4501541724660385,-0.19326154968536788,-1.3436424561976679,-0.3678556329468033,0.00996537533580985,-0.47623887269222664
3430,3430,-0.22151387882468274,1.165218267619012,1.2988091738405134,-0.8374706765788049,-1.0729171704724483,0.1090891459386952,0.9250906968284686,-0.7765388558294501,0.5702827055379192,-0.5049970450481834
3431,3431,0.11043204826446346,-0.07002555145081066,-1.9224996320983525,1.54080965708123,0.6246493384987079,-0.164466245340219,0.9250906968284686,-0.7765388558294501,0.23409230741665357,0.6740880215460431
3432,3432,0.11043204826446346,-0.4817734911407515,0.42027040858445897,-0.6270033904142001,0.058793835508322526,-0.025288941005332827,-0.276003325361839,0.38663647083654473,0.00996537533580985,-0.27493166620052945
3433,3433,-0.05554091528010965,0.1358484183941598,0.12742415349910755,-0.5849099331812792,0.058793835508322526,-0.22205685403051673,-12.420398438619394,-0.6822273428565316,-10.636063898504267,-0.33244801091244297
3434,3434,0.3593914935813231,0.5475963580841007,-0.7511146117569467,-0.7111903048800421,-1.6387726734628336,-0.22205685403051673,-1.0767326734887106,-0.32069987646034404,0.00996537533580985,-0.47623887269222664
3435,3435,-1.0513786965475482,0.5475963580841007,-1.0439608668422982,-0.037694989153306525,0.058793835508322526,-0.0876787670864887,-0.009093542652881781,0.5595409112868953,-0.43828848882587756,-0.3612061832683997
3436,3436,0.27640501180903654,1.5769662073089528,0.42027040858445897,-0.1850220894685299,0.058793835508322526,-0.12607250621335386,0.6581809141195113,-0.7293830993429908,-0.10209809070461201,-0.4474807003362699
3437,3437,0.4423779753536097,-0.4817734911407515,0.42027040858445897,0.3200993973265217,0.24741233650511765,0.14268366767470222,0.12436134870159683,-0.11635826501902063,0.12202884137623171,0.4727808150543459
3438,3438,0.6083509388981828,0.1358484183941598,-0.7511146117569467,-0.037694989153306525,0.6246493384987079,-0.03968659317790726,0.3912711314105541,-0.08492109402804779,-0.10209809070461201,-0.07362445970883226
3439,3439,0.027445566492176904,0.1358484183941598,0.7131166636698104,-0.7743304907294235,0.24741233650511765,-0.12607250621335386,-0.8098228907797534,0.5909780822778681,0.34615577345707543,-0.4187225279803132
3440,3440,0.3593914935813231,-0.4817734911407515,-1.629653377013001,0.2148657542442193,0.4360308375019128,-0.13567094099507016,0.5247260227650327,-0.10063967952353421,0.00996537533580985,-0.07362445970883226
3441,3441,-2.2961759231318464,1.9887141469988938,0.42027040858445897,-0.6480501190306606,0.4360308375019128,-0.20285998446708417,0.9250906968284686,-0.7765388558294501,0.12202884137623171,-0.27493166620052945
3442,3442,0.11043204826446346,-0.4817734911407515,1.2988091738405134,-0.8374706765788049,0.4360308375019128,0.3874437546084676,0.9250906968284686,-0.7765388558294501,0.5702827055379192,-0.5049970450481834
3443,3443,0.11043204826446346,-0.2758995212957811,-0.7511146117569467,-0.7111903048800421,-1.4501541724660385,-0.19326154968536788,-1.3436424561976679,-0.3678556329468033,0.00996537533580985,-0.47623887269222664
3444,3444,0.3593914935813231,-0.6876474609857219,0.12742415349910755,0.19381902562775882,0.4360308375019128,0.1186875807204115,-0.009093542652881781,0.44951081281849037,-1.3347962171492525,-0.27493166620052945
3445,3445,0.5253644571258962,-0.6876474609857219,-0.16542210158624387,1.3513890995330855,0.24741233650511765,-0.3036435496751052,0.5247260227650327,-0.3835742184422897,0.23409230741665357,0.4727808150543459
3446,3446,0.027445566492176904,-0.6876474609857219,0.12742415349910755,0.3200993973265217,0.24741233650511765,-0.13567094099507016,0.3912711314105541,0.04082758993584354,-0.10209809070461201,1.0479442621734807
3447,3447,0.6083509388981828,-0.4817734911407515,-0.16542210158624387,0.2148657542442193,0.24741233650511765,-0.20285998446708417,0.12436134870159683,0.7167267662417595,-0.7744788869471432,-0.016108114996918773
3448,3448,-6.445500011746174,2.606336056533805,1.2988091738405134,-0.8374706765788049,-15.596541747225672,-0.04928502795962355,-10.952394633720129,0.7953196937191915,-9.403365772059626,2.5433692246832313
3449,3449,0.4423779753536097,-0.4817734911407515,0.42027040858445897,0.4884732262582056,-0.3184431664852677,0.28186097200958843,-0.009093542652881781,-0.3992928039377761,-0.10209809070461201,0.12768274678286495
3450,3450,0.19341853003675,-0.6876474609857219,0.42027040858445897,-0.5638632045648186,-0.5070616674820628,0.056297754639255626,-0.009093542652881781,0.07226476092681637,-0.21416155674503387,0.1564409191388217
3451,3451,0.3593914935813231,0.5475963580841007,-0.7511146117569467,-0.7111903048800421,-0.6956801684788579,-0.2940451148933889,-1.0767326734887106,-0.32069987646034404,0.00996537533580985,-0.47623887269222664
3452,3452,0.5253644571258962,-0.6876474609857219,0.12742415349910755,0.04649192531253542,0.6246493384987079,-0.30844276706596335,-0.8098228907797534,0.4023550563320311,0.45821923949749727,-0.21741532148861598
3453,3453,0.4423779753536097,-0.4817734911407515,-0.16542210158624387,0.8252208841215734,0.4360308375019128,-0.01569050622361654,0.25781624005607545,0.2766063723681398,0.5702827055379192,-0.5049970450481834
3454,3454,0.27640501180903654,0.1358484183941598,0.42027040858445897,0.13067883977837735,0.24741233650511765,-0.36603337575626105,-0.009093542652881781,-0.6036344153790996,-0.21416155674503387,0.01265005735903797
3455,3455,0.4423779753536097,-0.2758995212957811,-1.3368071219276496,1.5197629284647693,-0.1298246654884726,0.8145741023948425,-0.009093542652881781,0.43379222732300393,0.5702827055379192,-0.5049970450481834
3456,3456,0.5253644571258962,-0.4817734911407515,-0.7511146117569467,-0.39548937563313474,0.058793835508322526,-0.31804120184767964,0.9250906968284686,-0.7765388558294501,0.5702827055379192,-0.5049970450481834
3457,3457,0.4423779753536097,-0.4817734911407515,-0.4582683566715953,0.8041741555051128,0.24741233650511765,0.5266210589433538,0.25781624005607545,-0.6036344153790996,0.5702827055379192,-0.5049970450481834
3458,3458,-0.1385273970523962,0.3417223882391302,-1.9224996320983525,0.8041741555051128,0.4360308375019128,0.13308523289298593,0.3912711314105541,-0.06920250853256138,0.5702827055379192,-0.5049970450481834
3459,3459,0.3593914935813231,0.5475963580841007,-0.7511146117569467,-0.7111903048800421,-1.0729171704724483,-0.26524981054824004,-1.0767326734887106,-0.32069987646034404,0.00996537533580985,-0.47623887269222664
3460,3460,0.4423779753536097,-0.6876474609857219,-2.215345887183704,4.697818949550302,0.058793835508322526,0.2962586241821628,0.3912711314105541,-0.5564786588926403,-1.78305008131094,-0.18865714913265924
3461,3461,0.19341853003675,-0.4817734911407515,-0.16542210158624387,-0.2271155467014509,0.4360308375019128,-0.20285998446708417,0.5247260227650327,-0.02204675204610213,-0.10209809070461201,0.1564409191388217
3462,3462,0.27640501180903654,-0.6876474609857219,1.2988091738405134,-0.8374706765788049,0.4360308375019128,0.04190010246668119,0.25781624005607545,0.35519929984557186,0.12202884137623171,0.5878135044781728
3463,3463,0.6913374206704693,-0.4817734911407515,-0.4582683566715953,0.2569592114771403,0.24741233650511765,-0.1836631149036516,0.12436134870159683,0.04082758993584354,0.5702827055379192,-0.5049970450481834
3464,3464,0.027445566492176904,-0.4817734911407515,1.2988091738405134,-0.8374706765788049,0.24741233650511765,-0.34683650619282846,0.9250906968284686,-0.7765388558294501,0.5702827055379192,-0.5049970450481834
3465,3465,0.6083509388981828,-0.6876474609857219,1.2988091738405134,-0.8374706765788049,0.058793835508322526,0.6034085371970841,0.25781624005607545,-0.10063967952353421,0.00996537533580985,0.5302971597662594
3466,3466,-0.22151387882468274,0.7534703279290711,0.7131166636698104,0.8252208841215734,0.058793835508322526,-0.09727720186820499,0.25781624005607545,0.35519929984557186,0.23409230741665357,-0.13114080442074574
3467,3467,-0.1385273970523962,-0.4817734911407515,-0.16542210158624387,-0.16397536085206943,0.24741233650511765,-0.2604505931573819,-0.009093542652881781,-0.11635826501902063,-0.21416155674503387,-0.07362445970883226
3468,3468,-0.4704733241415424,-0.07002555145081066,-0.16542210158624387,-0.0797884463862275,0.058793835508322526,0.17627818941070922,-0.276003325361839,0.811038279214678,-0.21416155674503387,0.3002317809186054
